name,hp,atk,def,spa,spd,spe,weight,height,formats,generation,format codes,Weaknesses,Strong Weaknesses,Resists,Strong Resists,Immune,STAB,Resistance Index,Entry Hazards,Hazard Removal,Removal Deterrent,Cleric,Pivot,Item Removal,Setup,Priority,HP Drain,HP Recovery,Weather Set,Weather Gimmick,Physical Cutoff 1,Physical Cutoff 2,Physical Cutoff 3,Physical Cutoff 4,Physical Cutoff 5,Physical Cutoff 6,Physical Coverage 1,Physical Coverage 2,Physical Coverage 3,Physical Coverage 4,Special Cutoff 1,Special Cutoff 2,Special Cutoff 3,Special Cutoff 4,Special Cutoff 5,Special Cutoff 6,Special Cutoff 7,Special Coverage 1,Special Coverage 2,Special Coverage 3,Special Coverage 4,Special Coverage 5,Special Coverage 6,Special Coverage 7,Special Coverage 8,Special Coverage 9,Special Coverage 10,Misc Status,Unique Powerful Move,Ability Cutoff 1,Ability Cutoff 2,Ability Cutoff 3,Ability Cutoff 4,Ability Cutoff 5,Ability Cutoff 6,Best Ability,Best Ability <100,Unique Powerful Ability,oldformats,oldformat codes
Carbink,50,50,150,50,150,50,5.7,0.3,PU,XY,1,3,1,5,0,1,2,4,2,0,0,0,0,0,3,0,0,0,0,2,10,10,6,4,3,1,4,4,4,1.0,6,5,5,5,5,4,3,5,5,5,5,4,0.0,0.0,0.0,0.0,0.0,1,0,1.0,1.0,0.0,0.0,0.0,0.0,64.28571428571429,64.28571428571429,0,ZU,0
Goomy,45,50,35,55,75,40,2.8,0.3,ZU,XY,0,3,0,4,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,1,6,4,2,2,0,0,6,6,4,1.0,8,7,5,5,4,4,4,8,6,6,6,4,1.0,1.0,1.0,0.0,0.0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,60.0,60.0,0,ZU,0
Sliggoo,68,75,53,83,113,60,17.5,0.8,ZU,XY,0,3,0,4,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,1,6,4,2,2,0,0,6,6,4,1.0,10,9,7,6,5,5,5,9,7,7,7,5,2.0,2.0,1.0,0.0,0.0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,60.0,60.0,0,ZU,0
Goodra,90,100,70,110,150,80,150.5,2.0,NU,XY,2,3,0,4,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,2,19,13,10,7,3,2,13,13,10,4.0,16,15,13,12,11,9,8,11,9,9,9,8,7.0,7.0,3.0,1.0,1.0,2,0,1.0,1.0,0.0,0.0,0.0,0.0,60.0,60.0,0,NU,2
Klefki,57,80,91,80,87,75,3.0,0.2,UU,XY,4,2,0,8,1,2,2,16,3,1,0,0,0,0,3,3,1,0,0,0,4,3,2,2,2,0,4,3,3,1.0,6,6,6,5,4,3,3,4,4,4,4,4,2.0,2.0,2.0,2.0,1.0,3,0,1.0,1.0,1.0,1.0,1.0,0.0,87.5,87.5,0,RU,3
Phantump,43,70,48,50,60,38,7.0,0.4,ZU,XY,0,5,0,4,0,2,2,7,0,0,1,0,0,0,3,2,3,0,0,2,10,8,6,6,4,2,9,9,7,2.0,6,6,6,6,5,3,1,5,5,5,5,4,1.0,0.0,0.0,0.0,0.0,3,0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,50.0,0,ZU,0
Trevenant,85,110,76,65,82,56,71.0,1.5,PU,XY,1,5,0,4,0,2,2,7,0,0,1,0,0,0,3,2,3,0,0,2,13,10,8,8,5,3,9,9,8,3.0,8,8,8,8,7,5,2,6,6,6,6,6,4.0,3.0,3.0,1.0,1.0,3,0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,50.0,0,ZU,0
Pumpkaboo,49,66,70,44,55,51,5.0,0.4,ZU,XY,0,5,0,4,0,2,2,7,0,0,1,0,0,0,3,2,2,1,0,2,9,8,7,5,3,1,7,7,5,2.0,10,10,10,10,9,7,5,8,8,8,7,6,2.0,1.0,0.0,0.0,0.0,3,0,1.0,1.0,0.0,0.0,0.0,0.0,50.0,50.0,0,ZU,0
Pumpkaboo-Super,59,66,70,44,55,41,15.0,0.8,ZU,XY,0,5,0,4,0,2,2,7,0,0,1,0,0,0,3,2,2,1,0,2,9,8,7,5,3,1,7,7,5,2.0,10,10,10,10,9,7,5,8,8,8,7,6,2.0,1.0,0.0,0.0,0.0,3,0,1.0,1.0,0.0,0.0,0.0,0.0,50.0,50.0,0,ZU,0
Gourgeist,65,90,122,58,75,84,12.5,0.9,PU,XY,1,5,0,4,0,2,2,7,0,0,1,0,0,0,4,2,2,1,0,2,11,9,8,6,4,2,7,7,5,3.0,12,12,12,12,11,9,6,10,10,10,9,9,4.0,3.0,2.0,1.0,1.0,3,0,1.0,1.0,0.0,0.0,0.0,0.0,50.0,50.0,0,ZU,0
Gourgeist-Super,85,100,122,58,75,54,39.0,1.7,PU,XY,1,5,0,4,0,2,2,7,0,0,1,0,0,0,4,2,2,1,0,2,11,9,8,6,4,2,7,7,5,3.0,12,12,12,12,11,9,6,10,10,10,9,9,4.0,3.0,2.0,1.0,1.0,3,0,1.0,1.0,0.0,0.0,0.0,0.0,50.0,50.0,0,ZU,0
Xerneas,126,131,95,131,98,99,215.0,3.0,Uber,XY,6,2,0,3,0,1,1,5,0,1,0,1,0,0,5,0,3,0,0,2,10,9,6,5,3,1,9,9,7,4.0,10,10,10,10,7,6,5,7,7,7,7,6,3.0,3.0,2.0,1.0,1.0,3,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,Uber,6
Yveltal,126,131,95,131,98,99,203.0,5.8,Uber,XY,6,4,0,3,0,2,2,7,0,1,0,0,3,2,2,2,4,1,0,3,11,9,6,4,1,0,8,8,7,2.0,9,9,9,8,7,5,2,7,7,7,7,7,4.0,3.0,2.0,1.0,1.0,2,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,Uber,6
Diancie,50,100,150,100,150,50,8.8,0.7,UU,XY,4,3,1,5,0,1,2,4,2,0,0,1,0,0,3,0,1,0,0,2,11,10,6,5,4,1,5,4,4,1.0,9,8,8,8,8,6,5,6,6,6,6,5,1.0,1.0,1.0,1.0,1.0,2,1,1.0,1.0,0.0,0.0,0.0,0.0,64.28571428571429,64.28571428571429,0,NU,2
Volcanion,80,110,120,130,90,70,195.0,1.7,UU,XY,4,3,0,2,3,0,2,5,0,1,0,0,0,0,3,0,0,0,0,2,19,17,13,10,8,3,7,7,6,3.0,15,14,13,13,11,9,7,7,7,7,7,7,4.0,4.0,3.0,1.0,1.0,3,1,1.0,1.0,0.0,0.0,0.0,0.0,53.84615384615385,53.84615384615385,0,RU,3
Vikavolt,77,70,90,145,75,43,45.0,1.5,NU,SM,2,2,0,4,0,0,2,2,4,0,0,0,3,0,3,0,0,1,0,2,9,9,7,5,2,0,7,7,7,1.0,9,8,7,7,6,4,2,7,7,7,7,5,2.0,2.0,2.0,1.0,1.0,3,0,1.0,1.0,1.0,1.0,1.0,0.0,95.45454545454545,95.45454545454545,0,ZU,0
Lycanroc,75,115,65,55,65,112,25.0,0.8,PU,SM,1,5,0,4,0,0,1,-1,2,0,0,0,0,0,4,2,0,0,0,5,20,17,12,8,7,3,10,10,8,2.0,3,3,3,2,1,1,0,3,3,3,3,2,0.0,0.0,0.0,0.0,0.0,2,0,1.0,1.0,1.0,0.0,0.0,0.0,66.66666666666666,66.66666666666666,0,PU,1
Lycanroc-Midnight,85,115,75,55,75,82,25.0,1.1,PU,SM,1,5,0,4,0,0,1,-1,2,0,0,0,0,0,4,2,0,0,0,0,28,20,16,11,8,3,11,11,11,3.0,3,3,3,2,1,1,0,3,3,3,3,2,0.0,0.0,0.0,0.0,0.0,2,0,1.0,1.0,1.0,1.0,0.0,0.0,75.0,75.0,0,ZU,0
Tapu Koko,70,115,85,95,75,130,20.5,1.8,OU,SM,5,2,0,5,0,1,2,7,0,1,0,0,3,0,3,1,0,1,1,2,9,8,6,3,2,1,5,5,4,2.0,8,8,7,7,5,3,2,4,3,3,3,3,2.0,2.0,1.0,1.0,1.0,3,0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,0.0,0,OU,5
Tapu Lele,70,85,75,130,115,95,18.6,1.2,OU,SM,5,3,0,1,1,1,2,4,0,0,0,1,0,0,3,0,1,0,1,2,4,3,2,1,1,0,5,4,2,1.0,13,13,12,12,11,8,5,7,7,7,7,7,4.0,4.0,3.0,1.0,1.0,2,0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,0.0,0,OU,5
Tapu Bulu,70,130,115,85,95,75,45.5,1.9,OU,SM,5,4,1,6,0,1,2,4,0,0,0,0,0,0,4,0,3,1,1,1,18,14,11,8,5,3,10,10,8,4.0,6,6,6,5,4,2,1,6,5,5,5,4,2.0,2.0,2.0,1.0,1.0,2,0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,0.0,0,UU,4
Tapu Fini,70,75,115,95,130,85,21.2,1.3,OU,SM,5,3,0,6,0,1,2,7,0,1,0,0,0,2,3,0,1,0,1,1,5,5,3,3,2,0,5,5,4,1.0,12,11,10,9,8,6,5,6,5,5,5,5,3.0,3.0,1.0,1.0,1.0,3,0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,0.0,0,OU,5
Raichu-Alola,60,85,50,95,85,110,21.0,0.7,NU,SM,2,4,0,5,0,0,2,1,0,0,0,1,3,2,4,2,1,0,0,5,20,10,7,5,2,1,9,8,7,3.0,11,11,10,10,9,6,3,7,6,5,5,5,4.0,4.0,4.0,1.0,1.0,3,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,NU,2
Sandshrew-Alola,50,75,90,10,35,40,40.0,0.7,ZU,SM,0,1,2,7,1,1,2,8,2,1,0,0,0,2,4,2,1,0,0,5,24,19,13,11,6,3,12,12,10,2.0,4,3,3,1,1,1,1,3,3,3,3,2,2.0,2.0,1.0,1.0,0.0,1,0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,16.666666666666664,0,ZU,0
Sandslash-Alola,75,100,120,25,65,65,55.0,1.2,PU,SM,1,1,2,7,1,1,2,8,3,1,0,0,0,2,4,2,1,0,0,5,24,19,13,11,6,3,12,12,10,3.0,5,4,4,2,2,2,1,4,4,4,4,4,4.0,4.0,3.0,2.0,1.0,1,0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,16.666666666666664,0,PU,1
Vulpix-Alola,38,41,40,50,65,65,9.9,0.6,ZU,SM,0,4,0,1,0,0,1,-3,0,0,0,1,0,0,3,2,1,0,1,2,7,5,3,1,1,0,6,6,6,0.0,8,7,7,6,6,5,4,6,6,6,6,4,1.0,1.0,0.0,0.0,0.0,2,0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,16.666666666666664,0,ZU,0
Ninetales-Alola,73,67,75,81,100,109,19.9,1.1,OU,SM,5,3,1,3,0,1,2,2,0,0,0,1,0,0,4,2,1,0,1,2,9,7,4,2,2,1,7,7,6,1.0,10,9,9,8,8,6,5,6,6,6,6,5,3.0,2.0,1.0,1.0,1.0,2,0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,16.666666666666664,0,UU,4
Diglett-Alola,10,55,30,35,45,90,1.0,0.2,ZU,SM,0,4,0,7,1,2,2,13,2,0,0,0,0,0,3,2,0,0,0,2,12,10,4,3,2,1,7,7,4,1.0,7,6,6,5,4,3,1,5,5,5,5,4,1.0,1.0,1.0,1.0,0.0,2,0,1.0,1.0,0.0,0.0,0.0,0.0,50.0,50.0,0,ZU,0
Dugtrio-Alola,35,100,60,50,70,110,66.6,0.7,PU,SM,1,4,0,7,1,2,2,13,2,0,0,0,0,0,3,2,0,0,0,2,15,13,6,4,3,2,7,7,4,1.0,9,8,8,7,5,4,2,5,5,5,5,4,2.0,2.0,2.0,2.0,1.0,2,0,1.0,1.0,0.0,0.0,0.0,0.0,50.0,50.0,0,ZU,0
Meowth-Alola,40,35,35,50,40,90,4.2,0.4,ZU,SM,0,3,0,2,0,1,1,3,0,0,0,0,3,2,4,3,0,0,0,2,12,9,5,5,2,0,9,9,7,2.0,7,6,5,5,4,2,1,7,7,7,7,5,2.0,1.0,0.0,0.0,0.0,2,0,1.0,1.0,0.0,0.0,0.0,0.0,54.54545454545454,54.54545454545454,0,ZU,0
Persian-Alola,65,60,60,75,65,115,33.0,1.1,PU,SM,1,3,0,2,0,1,1,3,0,0,0,0,3,2,4,3,0,0,0,2,13,10,5,5,2,0,10,10,7,2.0,10,9,8,7,5,2,1,9,9,9,9,6,3.0,2.0,1.0,1.0,1.0,3,0,1.0,1.0,0.0,0.0,0.0,0.0,54.54545454545454,54.54545454545454,1,ZU,0
Exeggutor-Alola,95,105,85,125,75,45,415.6,10.9,PU,SM,1,5,1,1,3,0,2,0,0,0,0,1,1,2,4,0,2,1,0,2,21,16,13,9,5,3,9,8,7,4.0,12,11,9,9,7,6,6,8,7,7,7,6,4.0,3.0,3.0,1.0,1.0,4,0,1.0,1.0,0.0,0.0,0.0,0.0,50.0,50.0,0,ZU,0
Marowak-Alola,60,80,110,50,80,45,34.0,1.0,RU,SM,3,5,0,6,1,2,2,11,2,0,1,0,0,2,4,0,0,0,0,2,28,18,13,9,5,4,12,12,10,5.0,17,15,15,14,12,8,4,11,11,11,11,9,6.0,5.0,2.0,1.0,1.0,3,1,1.0,1.0,1.0,0.0,0.0,0.0,71.42857142857143,71.42857142857143,0,RU,3
Zygarde-10%,54,100,71,61,85,115,33.5,1.2,UU,SM,4,2,1,3,0,1,2,3,0,0,0,0,0,0,4,2,0,0,0,0,18,13,11,8,3,2,9,9,8,3.0,8,8,8,8,5,4,2,6,6,6,6,5,3.0,3.0,3.0,1.0,1.0,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,UU,4
Rowlet,68,55,55,50,50,42,1.5,0.3,ZU,SM,0,4,1,2,1,1,2,2,0,1,0,0,0,2,4,2,2,1,0,2,6,6,4,4,2,2,5,5,2,1.0,3,3,3,3,1,0,0,2,2,2,2,1,0.0,0.0,0.0,0.0,0.0,2,0,1.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,1,ZU,0
Dartrix,78,75,75,70,70,52,16.0,0.7,ZU,SM,0,4,1,2,1,1,2,2,0,1,0,0,0,2,4,2,2,1,0,2,6,6,4,4,2,2,5,5,2,1.0,3,3,3,3,1,0,0,2,2,2,2,1,0.0,0.0,0.0,0.0,0.0,2,0,1.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,1,ZU,0
Decidueye,78,107,75,100,100,70,36.6,1.6,RU,SM,3,5,0,4,0,2,2,7,0,1,1,0,3,2,4,2,2,1,0,3,10,10,7,5,3,3,9,9,4,3.0,8,8,8,8,6,5,2,4,4,4,4,4,3.0,3.0,2.0,2.0,2.0,2,1,1.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,1,NU,2
Litten,45,65,40,60,40,70,4.3,0.4,ZU,SM,0,3,0,6,0,0,1,3,0,0,0,0,3,0,4,1,1,0,0,0,9,8,4,3,2,1,7,7,4,3.0,5,5,5,5,4,3,3,2,2,2,2,1,1.0,1.0,1.0,0.0,0.0,3,0,1.0,1.0,0.0,0.0,0.0,0.0,61.53846153846154,61.53846153846154,0,ZU,0
Torracat,65,85,50,80,50,90,25.0,0.7,ZU,SM,0,3,0,6,0,0,1,3,0,0,0,0,3,0,4,1,1,0,0,0,9,8,4,3,2,1,7,7,4,3.0,5,5,5,5,4,3,3,2,2,2,2,1,1.0,1.0,1.0,0.0,0.0,3,0,1.0,1.0,0.0,0.0,0.0,0.0,61.53846153846154,61.53846153846154,0,ZU,0
Incineroar,95,115,90,80,90,60,83.0,1.8,UU,SM,4,4,0,6,0,1,2,6,0,0,0,0,3,2,4,1,2,0,0,0,26,20,15,10,7,3,10,10,8,4.0,10,10,10,9,7,4,3,5,5,5,5,4,3.0,3.0,3.0,2.0,2.0,3,0,1.0,1.0,0.0,0.0,0.0,0.0,61.53846153846154,61.53846153846154,0,RU,3
Popplio,50,54,54,66,56,40,7.5,0.4,ZU,SM,0,2,0,4,0,0,1,2,0,0,0,0,3,0,2,2,1,0,0,1,6,5,4,3,3,1,6,5,3,0.0,9,8,7,6,5,4,4,4,4,4,4,4,2.0,2.0,0.0,0.0,0.0,2,0,1.0,1.0,1.0,1.0,0.0,0.0,75.0,75.0,0,ZU,0
Brionne,60,69,69,91,81,50,17.5,0.6,ZU,SM,0,2,0,4,0,0,1,2,0,0,0,0,3,0,2,2,1,0,0,1,6,5,4,3,3,1,6,5,3,0.0,9,8,7,6,5,4,4,4,4,4,4,4,2.0,2.0,0.0,0.0,0.0,2,0,1.0,1.0,1.0,1.0,0.0,0.0,75.0,75.0,0,ZU,0
Primarina,80,74,74,126,116,60,44.0,1.8,OU,SM,5,3,0,6,0,1,2,7,0,0,0,0,3,0,3,2,1,0,0,2,7,6,5,4,4,1,6,5,4,1.0,14,13,12,11,10,7,6,7,7,7,7,7,3.0,3.0,2.0,2.0,2.0,2,0,1.0,1.0,1.0,1.0,0.0,0.0,75.0,75.0,0,UU,4
Grubbin,47,62,45,55,45,46,4.4,0.4,ZU,SM,0,3,0,3,0,0,1,0,4,0,0,0,3,0,0,0,0,0,0,2,8,8,6,4,2,0,7,7,5,0.0,3,2,2,2,2,2,1,3,3,3,3,1,0.0,0.0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,ZU,0
Charjabug,57,82,95,55,75,36,10.5,0.5,ZU,SM,0,2,0,4,0,0,2,2,4,0,0,0,3,0,2,0,0,0,0,2,8,8,6,4,2,0,7,7,5,0.0,4,3,2,2,2,2,1,3,3,3,3,1,0.0,0.0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,ZU,0
Cutiefly,40,45,40,55,40,84,0.2,0.1,ZU,SM,0,5,0,4,1,1,2,5,4,1,0,1,3,0,5,0,1,1,0,0,6,5,3,2,1,0,5,5,2,1.0,6,6,5,5,5,4,4,5,5,5,5,4,1.0,0.0,0.0,0.0,0.0,3,0,1.0,1.0,0.0,0.0,0.0,0.0,50.0,50.0,0,ZU,0
Ribombee,60,55,60,95,70,124,0.5,0.2,PU,SM,1,5,0,4,1,1,2,5,4,1,0,1,3,0,5,0,1,1,0,1,6,5,3,2,1,0,5,5,2,1.0,7,7,6,6,6,5,4,5,5,5,5,5,2.0,1.0,1.0,1.0,1.0,3,0,1.0,1.0,0.0,0.0,0.0,0.0,50.0,50.0,0,PU,1
Rockruff,45,65,40,30,40,60,9.2,0.5,ZU,SM,0,5,0,4,0,0,1,-1,2,0,0,0,0,0,4,2,0,0,0,0,14,12,8,5,4,1,9,9,7,1.0,3,3,3,2,1,1,0,3,3,3,3,2,0.0,0.0,0.0,0.0,0.0,2,0,1.0,0.0,0.0,0.0,0.0,0.0,33.33333333333333,33.33333333333333,0,ZU,0
Lycanroc-Dusk,75,117,65,55,65,110,25.0,0.8,UU,SM,4,5,0,4,0,0,1,-1,2,0,0,0,0,0,4,2,0,0,0,0,22,17,13,9,7,3,11,11,9,3.0,3,3,3,2,1,1,0,3,3,3,3,2,0.0,0.0,0.0,0.0,0.0,2,0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,0.0,0,UU,4
Wishiwashi,45,20,20,25,25,40,0.3,0.2,PU,SM,1,2,0,4,0,0,1,2,0,0,0,0,3,0,0,0,0,0,0,0,9,7,4,4,3,1,5,4,4,1.0,6,5,4,4,4,3,3,4,4,4,4,3,1.0,1.0,0.0,0.0,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,ZU,0
Mareanie,50,53,62,43,52,45,8.0,0.4,ZU,SM,0,3,0,8,0,0,2,5,1,0,0,0,0,2,2,0,0,2,0,1,5,4,3,3,2,0,6,4,2,1.0,11,9,7,6,6,5,5,6,5,5,5,3,2.0,2.0,0.0,0.0,0.0,2,0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,0.0,0,ZU,0
Toxapex,50,63,152,53,142,35,14.5,0.7,Uber,SM,6,3,0,8,0,0,2,5,1,0,0,0,0,2,2,0,0,2,0,1,6,5,3,3,2,0,7,5,2,1.0,12,10,8,7,7,6,5,7,6,6,6,3,2.0,2.0,0.0,0.0,0.0,4,0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,0.0,0,OU,5
Mudbray,70,100,70,45,55,45,110.0,1.0,ZU,SM,0,3,0,2,0,1,1,3,2,0,0,0,0,0,2,0,0,0,0,0,20,15,9,6,4,2,6,6,5,2.0,1,1,1,1,1,1,0,2,2,2,2,1,0.0,0.0,0.0,0.0,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,26.31578947368421,26.31578947368421,1,ZU,0
Mudsdale,100,125,100,55,85,35,920.0,2.5,NU,SM,2,3,0,2,0,1,1,3,2,0,0,0,0,0,2,0,0,0,0,0,21,16,10,7,5,2,6,6,6,2.0,3,2,2,2,2,2,0,3,3,3,3,3,2.0,2.0,2.0,1.0,1.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,26.31578947368421,26.31578947368421,1,NU,2
Dewpider,38,40,52,40,72,27,4.0,0.3,ZU,SM,0,3,0,5,0,0,2,2,4,0,0,0,0,0,2,0,2,0,0,1,8,8,6,6,5,0,5,5,4,0.0,8,7,5,4,4,3,3,4,4,4,4,3,1.0,1.0,0.0,0.0,0.0,1,0,1.0,1.0,0.0,0.0,0.0,0.0,53.84615384615385,53.84615384615385,1,ZU,0
Araquanid,68,70,92,50,132,42,82.0,1.8,NU,SM,2,3,0,5,0,0,2,2,4,0,0,0,0,0,2,0,2,0,0,1,8,8,6,6,5,0,5,5,4,0.0,9,8,6,5,5,4,4,4,4,4,4,3,2.0,2.0,0.0,0.0,0.0,1,0,1.0,1.0,0.0,0.0,0.0,0.0,53.84615384615385,53.84615384615385,1,NU,2
Fomantis,40,55,35,50,35,35,1.5,0.3,ZU,SM,0,5,0,4,0,0,1,-1,0,1,2,1,0,0,4,0,2,1,0,2,8,7,5,4,2,1,6,6,3,0.0,3,3,3,3,2,1,1,2,2,2,2,1,1.0,1.0,1.0,0.0,0.0,1,0,1.0,1.0,0.0,0.0,0.0,0.0,50.0,50.0,0,ZU,0
Lurantis,70,105,90,80,90,45,18.5,0.9,PU,SM,1,5,0,4,0,0,1,-1,0,1,2,1,0,2,4,0,2,1,0,2,11,9,7,5,2,1,9,9,5,2.0,3,3,3,3,2,1,1,2,2,2,2,2,2.0,2.0,2.0,1.0,1.0,1,0,1.0,1.0,0.0,0.0,0.0,0.0,50.0,50.0,0,ZU,0
Morelull,40,35,55,65,75,15,1.5,0.2,ZU,SM,0,4,1,6,0,1,2,4,0,0,0,0,0,0,3,0,2,2,0,2,2,2,1,1,0,0,3,2,1,0.0,6,6,6,6,5,4,3,6,6,6,6,5,1.0,0.0,0.0,0.0,0.0,5,0,1.0,1.0,1.0,0.0,0.0,0.0,66.66666666666666,66.66666666666666,0,ZU,0
Shiinotic,60,45,80,90,100,30,11.5,1.0,PU,SM,1,4,1,6,0,1,2,4,0,0,0,0,0,0,3,0,2,2,0,2,2,2,1,1,0,0,3,2,2,1.0,6,6,6,6,5,4,3,7,7,7,6,6,2.0,1.0,1.0,1.0,1.0,5,0,1.0,1.0,1.0,0.0,0.0,0.0,66.66666666666666,66.66666666666666,0,ZU,0
Salandit,48,44,40,71,40,77,4.8,0.6,ZU,SM,0,3,1,5,3,0,2,6,0,0,0,0,0,2,4,1,1,0,0,0,12,8,5,5,2,0,7,7,4,1.0,7,7,7,7,6,5,5,5,4,4,4,3,2.0,2.0,2.0,0.0,0.0,3,0,1.0,0.0,0.0,0.0,0.0,0.0,37.5,37.5,1,ZU,0
Salazzle,68,64,60,111,60,117,22.2,1.2,RU,SM,3,3,1,5,3,0,2,6,0,0,0,0,0,2,4,1,1,0,0,0,16,12,9,8,4,2,9,9,5,2.0,7,7,7,7,6,5,5,5,4,4,4,3,2.0,2.0,2.0,0.0,0.0,3,0,1.0,0.0,0.0,0.0,0.0,0.0,37.5,37.5,1,NU,2
Stufful,70,75,50,45,50,50,6.8,0.5,ZU,SM,0,4,0,3,0,1,2,3,0,0,0,0,0,0,4,0,0,0,0,0,18,12,9,5,2,1,11,11,8,2.0,1,1,1,1,1,1,0,2,2,2,2,1,1.0,1.0,1.0,0.0,0.0,2,0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,16.666666666666664,0,ZU,0
Bewear,120,125,80,55,60,60,135.0,2.1,RU,SM,3,4,0,3,0,1,2,3,0,0,0,0,0,0,4,0,2,0,0,0,27,20,15,9,5,2,12,12,10,2.0,1,1,1,1,1,1,0,2,2,2,2,2,2.0,2.0,2.0,1.0,1.0,2,0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,18.181818181818183,0,RU,3
Bounsweet,42,30,38,30,38,32,3.2,0.3,ZU,SM,0,5,0,4,0,0,1,-1,0,1,0,1,0,0,0,0,2,1,0,2,6,5,3,2,1,0,5,5,4,0.0,3,3,3,3,2,1,1,3,3,3,3,2,0.0,0.0,0.0,0.0,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,37.5,37.5,0,ZU,0
Steenee,52,40,48,40,48,62,8.2,0.7,ZU,SM,0,5,0,4,0,0,1,-1,0,1,0,1,0,2,0,0,2,1,0,2,8,6,4,3,2,1,8,7,4,0.0,4,4,4,4,3,2,2,3,3,3,3,2,1.0,1.0,1.0,0.0,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,37.5,37.5,0,ZU,0
Tsareena,72,120,98,50,98,72,21.4,1.2,PU,SM,1,5,0,4,0,0,1,-1,0,1,0,1,3,2,0,0,2,1,0,2,13,10,8,5,4,2,8,7,6,3.0,4,4,4,4,3,2,2,3,3,3,3,3,2.0,2.0,2.0,1.0,1.0,2,0,1.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,1,PU,1
Comfey,51,52,90,82,110,100,0.3,0.1,NU,SM,2,2,0,3,0,1,1,5,0,1,0,1,3,0,3,3,2,1,0,2,6,5,4,2,1,0,5,5,2,0.0,5,5,5,5,4,2,1,5,4,4,4,4,2.0,2.0,2.0,1.0,1.0,3,0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,0.0,0,NU,2
Oranguru,90,60,80,90,110,60,76.0,1.5,ZU,SM,0,2,0,1,0,1,2,3,0,0,0,0,0,2,4,0,0,0,0,2,9,5,4,3,2,1,6,6,6,1.0,9,9,9,9,9,6,3,6,6,6,6,6,4.0,4.0,3.0,1.0,1.0,3,0,1.0,0.0,0.0,0.0,0.0,0.0,26.31578947368421,26.31578947368421,0,ZU,0
Passimian,100,120,90,40,60,80,82.8,2.0,NU,SM,2,3,0,3,0,0,1,0,0,0,2,0,3,2,3,1,2,0,0,0,26,16,10,8,3,2,9,9,7,3.0,4,4,4,4,3,2,0,5,5,5,5,4,2.0,2.0,2.0,1.0,1.0,2,0,1.0,1.0,1.0,1.0,1.0,0.0,88.88888888888889,88.88888888888889,0,PU,1
Wimpod,25,35,40,20,30,80,12.0,0.5,ZU,SM,0,3,0,5,0,0,2,2,3,0,0,0,0,0,0,2,1,0,0,0,3,3,1,1,1,0,6,5,1,0.0,4,3,3,3,3,2,2,4,4,4,4,2,0.0,0.0,0.0,0.0,0.0,2,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,ZU,0
Golisopod,75,125,140,60,90,40,108.0,2.0,RU,SM,3,3,0,5,0,0,2,2,3,0,0,0,0,2,4,2,1,0,0,1,16,13,8,8,5,1,12,12,9,2.0,13,11,10,8,8,6,5,8,8,8,8,7,3.0,3.0,2.0,1.0,1.0,2,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,RU,3
